40.7460037624116,-73.9824421266741
40.7459549927166,-73.9823509315608
40.745900126767,-73.9821604947067
40.7460939406342,-73.9820207900304
40.7461162933688,-73.9819993323567
40.7461528705546,-73.981977874683
40.746226024866,-73.9818947261974
40.7463337241224,-73.9818410820131
40.7463845255979,-73.9817713445735
40.7464495514299,-73.9817096537616
40.7465145771984,-73.9816425985313
40.7467401348399,-73.9814816659785
40.7468681537015,-73.9813851064468
40.7470876140337,-73.9812322205216
40.7471567032477,-73.9811893051742
40.747219696292,-73.981149072036
40.7474784276306,-73.9808320274856
40.7475576765513,-73.9808078876026
40.7476328613375,-73.9807757010921
40.7477141420918,-73.980724739117
40.7477893267011,-73.9806684127235
40.7478604471993,-73.9806228151669
40.7479356316432,-73.9805718531918
40.748010816002,-73.9805343022628
40.7480920962944,-73.9804806580785
40.7481449284311,-73.9804404249403
40.7482140165466,-73.9803894629653
40.7483440645693,-73.980298267852
40.7485513280799,-73.9801480641361
40.7485899359173,-73.9801078309979
40.7487717322047,-73.9799781850976
40.7488652034628,-73.9799218587041
40.7489078750804,-73.9798655323106
40.7489972821905,-73.9797931126618
40.7490623054677,-73.9797421506868
40.7493223979409,-73.9796375445274
40.7494971469999,-73.9795356205773
40.7496657997261,-73.9792539886098
40.7497511419065,-73.9792030266348
40.7497938129555,-73.9791601112874
40.7498933786303,-73.9791198781492
40.7499746566217,-73.9790608695465
40.7500539025676,-73.9790179541991
40.7501981705856,-73.9789160302489
40.7503343105409,-73.9788275173449
40.7506748653662,-73.9785584202709
40.7507439508532,-73.9785101405051
40.7508516427928,-73.978421627601
40.7509085365772,-73.9783813944628
40.7509979409973,-73.9783411613246
40.7512600578087,-73.9781346312151
40.7513799403471,-73.9780675759848
40.751503886473,-73.9779629698254
40.7515912581935,-73.9778905501767
40.7517578737143,-73.9777778973897
40.7518411813181,-73.977718888787
40.7519265207065,-73.9776625623935
40.7520260831878,-73.977555274025
40.7521479962272,-73.9776652446027
40.7522914170045,-73.9781232868066
40.752332054547,-73.9782064352923
40.7523726920646,-73.9783083592424
40.7524438076607,-73.9784853850505
40.7524702220056,-73.9785256181887
40.7525210187932,-73.9786597286494
40.7525555605866,-73.9787321482981
40.7526327715893,-73.9789225851523
40.7527201418263,-73.9791049753788
40.7527729702861,-73.979244450258
40.7528217349808,-73.9793436919989
40.7529172324045,-73.9796280061755
40.7531455798377,-73.9804324704726
40.7532796819108,-73.9805853563978
40.753328446234,-73.9806792337203
40.7534056563391,-73.9808321196455
40.7535174076484,-73.9810171920812
40.7535702354746,-73.9811539847511
40.7537393037597,-73.9815783148947
40.7538205770499,-73.981758022912
40.7539140412109,-73.9819779640676
40.753960773242,-73.9820906168545
40.7540725236182,-73.9822783714995
40.7542675783702,-73.9827853090409
40.7543447873848,-73.982975745895
40.7543833918585,-73.9830937631005
40.7544301235598,-73.9831903226321
40.7544748234173,-73.9833083398375
40.7545296822922,-73.9834156282061
40.7545784456985,-73.9835095055286
40.7546373681001,-73.983627522734
40.7546962904495,-73.9837428577302
40.7547227038996,-73.9838635571448
40.7547714671643,-73.983941341212
40.7548161667923,-73.9840513117898
40.7548446119944,-73.9840674050451
40.7549482336993,-73.9839735277226
40.7550112193626,-73.983941341212
40.7551412540915,-73.9838420994711
40.7552367481836,-73.9837696798223
40.7552550342708,-73.9837562687762
40.7553342739234,-73.9836945779643
40.7554175770461,-73.9836516626169
40.7555252614159,-73.9836033828511
40.7555882465325,-73.9835765607589
40.755667485788,-73.9835041411101
40.7556999941732,-73.9834934122733
40.7559631641851,-73.9832676914604
40.7561602451498,-73.9831443098366
40.7562069756021,-73.9831174877445
40.7562801188529,-73.9830772546063
40.7563329444839,-73.9830397036773
40.7564284368642,-73.9829592374009
40.7564954846238,-73.9829055932166
40.7565787862915,-73.9828546312415
40.7566519291332,-73.9828009870573
40.756684437037,-73.9827661183375
40.7567738336905,-73.982709791944
40.7569404362239,-73.9825542238096
40.7570582767882,-73.9824898507885
40.7573305283275,-73.9822940495159
40.757387416568,-73.9822591807961
40.75746055852,-73.9822243120763
40.7574991611844,-73.9821921255658
40.7575865250264,-73.9821250703354
40.757694205883,-73.9820285108037
40.7578770597682,-73.9819024469707
40.757954264591,-73.9818380739495
40.7582135681994,-73.9816845417121
40.7582968677143,-73.9816201686909
40.7583537551278,-73.9815906643896
40.7584817516304,-73.9814860582303
40.7585366071989,-73.9813921809078
40.7586178746245,-73.9813519477696
40.7586808568111,-73.9812687992839
40.758737743896,-73.9811776041707
40.7588555812743,-73.9811776041707
40.7589835768106,-73.9810998201035
40.7592039421449,-73.9808538387612
40.7593278736851,-73.9808082412045
40.7593746019108,-73.9807921479493
40.759482279871,-73.9807411859742
40.759654970575,-73.9806178043503
40.7597382682836,-73.9805722067937
40.7597646797305,-73.98055074912
40.7598235975355,-73.9804997871449
40.7598723570587,-73.9804836938897
40.7599658127117,-73.9804407785422
40.7601527236235,-73.9802959392447
40.7602238308976,-73.9802637527341
40.7603254125858,-73.9801913330853
40.7604290257478,-73.9800706336707
40.7605204489919,-73.9799982140219
40.7606321883417,-73.9799257943732
40.7608678561728,-73.9797380397282
40.7609714684892,-73.9797004887992
40.7610527329381,-73.9796280691505
40.761332174295,-73.9795076867995
40.7613646799101,-73.9794594070337
40.7614296910926,-73.9794111272678
40.7615028285969,-73.9793145677361
40.7615698712385,-73.9792689701795
40.7616348822203,-73.9792314192505
40.7616816088242,-73.9791858216939
40.7617141142684,-73.9791589996018
40.7617872514597,-73.9791080376267
40.7619030518481,-73.9790463468148
40.7620086941317,-73.9789766093752
40.7620655783686,-73.9789390584462
40.762327651546,-73.9786842485709
40.7624170406104,-73.9786332865959
40.7624861138961,-73.9785742779931
40.762620197128,-73.9785125871813
40.7628619525748,-73.9782685061428
40.7629432147124,-73.9782229085862
40.7631963191101,-73.9779951465173
40.7632389815301,-73.9779522311698
40.7633791578602,-73.9778583538474
40.763464482438,-73.9778020274539
40.7635741853058,-73.9777430188512
40.7636960771687,-73.9776759636209
40.7637671806522,-73.9776357304827
40.7638728199729,-73.9775579464155
40.7639947112881,-73.9774828445575
40.7641795793562,-73.977351416306
40.7642283356841,-73.9773031365402
40.7644091400877,-73.9771717082887
40.7645330619229,-73.9771019708491
40.7646326055249,-73.9770215045727
40.7647037080064,-73.9769598137608
40.7647362119726,-73.9769356738779
40.764829660787,-73.976849843183
40.7649292039447,-73.9767801057435
40.7650267154648,-73.9767130505132
40.7650978175247,-73.976635266446
40.7652014232472,-73.9765708934248
40.7653659731805,-73.976471651684
40.7654756729096,-73.9763777743615
40.7655894354004,-73.9762892614574
40.7656991347607,-73.9762195240179
40.7658068024752,-73.9761578332059
40.7659327531652,-73.9761524687875
40.7660607350735,-73.9762114773902
40.7661765280162,-73.9762758504113
40.7662232514271,-73.9764126430812
40.7663146667015,-73.9765011559853
40.7663918617241,-73.976635266446
40.7664812453224,-73.9767506014422
40.7665868803291,-73.9768766652752
40.7668062755757,-73.9769061695765
40.7668956586167,-73.9769276272502
40.7669911358231,-73.9768954407397
40.7670764557638,-73.9768498431831
40.7671150528439,-73.9767961989988
40.7672145925785,-73.9766969572579
40.7672491267373,-73.9766299020275
40.7673385091826,-73.976522613659
40.7674400799972,-73.9764904271484
40.7675253993616,-73.9763429056417
40.7676147814353,-73.9762785326205
40.7676716608741,-73.9762329350639
40.7677427601043,-73.9761283289046
40.7678402674962,-73.9760693203019
40.7678910525394,-73.9760022650715
40.7680007481004,-73.9759566675149
40.7680901295348,-73.9759191165859
40.7681409143871,-73.9758762012384
40.7682607664848,-73.9758037815897
40.7683562417299,-73.9757635484515
40.7686087745164,-73.9754876792776
40.7686819041207,-73.9755466878803
40.7688139434802,-73.9754742682316
40.7688931669699,-73.975442081721
40.7689927040411,-73.9753589332354
40.7690800527766,-73.975291878005
40.7691511504999,-73.9752328694023
40.7692242795073,-73.9751872718457
40.7693075652232,-73.975128263243
40.7693989762547,-73.9750317037113
40.7694639795784,-73.9749378263888
40.7695492963442,-73.9747795760452
40.7696122681725,-73.9746964275596
40.7697118041665,-73.97462669012
40.769770713154,-73.9744791686133
40.7698336847725,-73.9743396937342
40.7698702489107,-73.9742002188551
40.7698905623121,-73.9740017353732
40.7698986876709,-73.9738595782849
40.7698946249917,-73.9736932813137
40.7698864996323,-73.9735243021332
40.7698539981851,-73.9733687339988
40.7697808698707,-73.9731541572617
40.7697260235821,-73.972931533897
40.7696468010853,-73.9728483854114
40.7696264876094,-73.9724422591851
40.769587891988,-73.9722679155862
40.7696630518616,-73.9720989364057
40.7697138355119,-73.9717126982789
40.7699230637415,-73.9715195792155
40.7700063485817,-73.9713935153825
40.7702176072202,-73.9712379472481
40.7703171423074,-73.9711708920178
40.7703943326806,-73.9711199300427
40.7704715229641,-73.9710689680676
40.7705629323944,-73.9710180060926
40.7706624669644,-73.9709348576069
40.7707599700721,-73.9709187643517
40.7708148155072,-73.9708758490043
40.7708696608972,-73.9708463447029
40.7709123183913,-73.9707524673804
40.7709895080731,-73.9706049458737
40.7710910733073,-73.970508386342
40.7712253436211,-73.9700992638305
40.7712801886722,-73.9700375730186
40.7713533153365,-73.9699490601145
40.7714244106274,-73.969841771746
40.7715015997143,-73.9696862036116
40.7715828512879,-73.9695359998956
40.7716641027621,-73.9694582158284
40.7717575418346,-73.9693375164138
40.7718306679736,-73.9692624145558
40.7719484821393,-73.9692194992084
